tiempo;cpu
0.7525412;0.0;fallas1;0
0.0034066;0.0;fallas2;0
0.0060987;0.0;fallas3;0
0.0045919;0.0;fallas4;0
0.0038457;0.0;fallas5;0
0.0036158;0.0;fallas6;0
0.003893;0.0;fallas7;0
0.0034338;0.0;fallas8;0
0.0032926;35.4;fallas9;0
0.0042977;35.4;fallas10;0
0.0046317;35.4
0.0046841;35.4
0.0038803;35.4
0.0044576;35.4
0.0049708;35.4
0.0047828;35.4
0.0037246;35.4
0.0039629;45.2
0.00383;45.2
0.0029849;45.2
0.0040176;45.2
0.004199;45.2
0.0032045;45.2
0.002797;45.2
0.0032421;45.2
0.0026583;45.2
0.0028668;46.8
0.0032773;46.8
0.0025676;46.8
0.0025449;46.8
0.0034787;46.8
0.002934;46.8
0.0036382;46.8
0.0029692;46.8
0.0035495;46.8
0.0027397;38.5
0.0037067;38.5
0.0025438;38.5
0.0036271;38.5
0.0029301;38.5
0.0036764;38.5
0.0026966;38.5
0.0046141;38.5
0.0027248;38.5
0.003443;38.7
0.0027169;38.7
0.0025319;38.7
0.0028968;38.7
0.0025422;38.7
0.0029013;38.7
0.002477;38.7
0.0043867;38.7
0.0031139;38.7
0.0029982;42.1
0.0026406;42.1
0.0034;42.1
0.0028453;42.1
0.0034708;42.1
0.0028263;42.1
0.0026154;42.1
0.0030667;42.1
0.0094885;39.1
0.0037538;39.1
0.0031401;39.1
0.0025783;39.1
0.0024815;39.1
0.0023689;39.1
0.003075;39.1
0.0023722;39.1
0.0040035;39.1
0.002585;39.3
0.0027897;39.3
0.0029598;39.3
0.0030301;39.3
0.0032786;39.3
0.0035813;39.3
0.0037421;32.8
0.0024397;32.8
0.00229;32.8
0.0029623;32.8
0.0282312;34.0
0.0038127;34.0
0.0039284;34.0
0.0075742;34.0
0.0036894;34.0
0.0039214;34.0
0.0038357;91.0
0.003313;91.0
0.0038383;91.0
0.0075866;91.0
0.0055526;91.0
0.0056323;91.0
0.002571;81.3
0.0036055;81.3
0.0056856;81.3
0.0029861;81.3
0.002608;81.3
0.0024349;81.3
0.0023262;81.3
0.0023398;81.3
0.0025003;81.3
0.0026053;48.6
0.0030252;48.6
0.0031232;48.6
0.0031923;48.6
0.0025847;48.6
0.0023795;48.6
0.0025225;48.6
0.0037614;48.6
0.0059771;48.6
0.0029537;38.5
0.0029715;38.5
0.0030829;38.5
0.0024164;38.5
0.0027321;38.5
0.0024086;38.5
0.0040452;38.5
0.0032936;38.5
0.0024577;34.7
0.0029909;34.7
0.0025456;34.7
0.0033416;34.7
0.0038633;34.7
0.0023426;29.5
0.0026954;29.5
0.0036215;29.5
0.0033843;29.5
0.004588;29.5
0.0026604;32.5
0.0038689;32.5
0.0023963;32.5
0.0026726;32.5
0.0036447;32.5
0.0033939;38.3
0.0025745;38.3
0.0030032;38.3
0.0069312;38.3
0.0041972;38.3
0.0024599;36.0
0.0035466;36.0
0.0024066;36.0
0.002484;36.0
0.0035191;36.0
0.002789;31.3
0.0023837;31.3
0.0031439;31.3
0.002164;31.3
0.0037615;31.3
0.0028534;28.3
0.0022521;28.3
0.0025488;28.3
0.0022826;28.3
0.0035437;28.3
0.003213;27.7
0.0040859;27.7
0.0030186;27.7
0.0038909;27.7
0.0035083;27.7
0.0029428;30.7
0.0027849;30.7
0.0271158;37.1
0.0041822;37.1
0.0029137;37.1
0.0036537;37.1
0.0039298;37.1
0.0027722;37.1
0.002602;80.1
0.002991;80.1
0.0051748;80.1
0.0044653;80.1
0.005141;80.1
0.0032548;80.1
0.0023694;80.2
0.0034878;80.2
0.005066;80.2
0.0031781;80.2
0.0023438;80.2
0.0034305;80.2
0.0022545;80.2
0.002502;80.2
0.0033458;80.2
0.0023713;50.5
0.0029076;50.5
0.0022862;50.5
0.0026061;50.5
0.0027452;50.5
0.0024815;50.5
0.0021124;50.5
0.0036596;50.5
0.0030433;50.5
0.0023114;39.9
0.0035706;39.9
0.0024425;39.9
0.0022779;39.9
0.0024095;39.9
0.002371;39.9
0.0032169;39.9
0.0029411;39.9
0.0028457;44.6
0.002564;44.6
0.0023133;44.6
0.0034487;44.6
0.0025347;44.6
0.0032538;30.2
0.0036744;30.2
0.0024853;30.2
0.0021806;30.2
0.0038673;30.2
0.0024165;30.2
0.0023523;34.2
0.0022882;34.2
0.0032291;34.2
0.0035589;34.2
0.0023175;34.2
0.0037548;27.9
0.0022291;27.9
0.0022573;27.9
0.0033429;27.9
0.0026997;27.9
0.0022363;27.9
0.0026048;27.5
0.0028535;27.5
0.0041105;27.5
0.0029522;27.5
0.0139732;27.5
0.0027293;39.3
0.0030006;39.3
0.0026207;39.3
0.0025382;39.3
0.0022766;39.3
0.0024721;22.4
0.0022163;22.4
0.0021136;22.4
0.0021685;22.4
0.0091693;22.4
0.0022164;30.5
0.003011;30.5
0.0022366;30.5
0.0035895;30.5
0.0025543;30.5
0.0247078;35.8
0.0029811;35.8
0.0029115;35.8
0.0035764;35.8
0.0037792;35.8
0.0032296;35.8
0.0036711;85.9
0.0036291;85.9
0.0039603;85.9
0.0024914;85.9
0.0023814;85.9
0.0021548;85.9
0.0023355;85.9
0.0024563;65.9
0.003404;65.9
0.0039378;65.9
0.0030484;65.9
0.0037299;65.9
0.0020688;65.9
0.0022303;65.9
0.00283;65.9
0.0022295;65.9
0.0026626;40.7
0.0022272;40.7
0.0021284;40.7
0.0030331;40.7
0.0030366;40.7
0.0021739;40.7
0.0022519;40.7
0.0026132;40.7
0.0036145;40.7
0.003106;46.4
0.0025755;46.4
0.0028348;46.4
0.0030259;46.4
0.0024773;46.4
0.0025524;46.4
0.0021019;46.4
0.002369;46.4
0.0033339;46.4
0.0022606;49.2
0.002568;49.2
0.0043111;49.2
0.0029768;49.2
0.0038777;49.2
0.0027284;49.2
0.0026158;33.2
0.003127;33.2
0.0044753;33.2
0.0033228;33.2
0.0029908;33.2
0.0023145;47.3
0.0024102;47.3
0.0022215;47.3
0.0034521;47.3
0.0026812;47.3
0.0022233;47.3
0.0032717;25.6
0.0024508;25.6
0.0033034;25.6
0.0023864;25.6
0.0024748;25.6
0.0028396;30.3
0.0026132;30.3
0.0033529;30.3
0.0027281;30.3
0.0032833;30.3
0.0031627;38.5
0.00224;38.5
0.0029656;38.5
0.0022997;38.5
0.0038284;38.5
0.0021097;77.8
0.002895;77.8
0.0027629;77.8
0.0026336;77.8
0.0047606;77.8
0.0021863;77.8
0.0027216;46.3
0.006737;46.3
0.02771;56.2
0.0034978;56.2
0.0031882;56.2
0.0036655;56.2
0.00368;56.2
0.0023317;56.2
0.0037864;80.8
0.0023762;80.8
0.0034419;80.8
0.0041839;80.8
0.0051738;80.8
0.0036413;80.8
0.0022946;80.8
0.002274;68.9
0.0036796;68.9
0.0039437;68.9
0.0023841;68.9
0.0027365;68.9
0.0021807;68.9
0.0025504;68.9
0.0022439;68.9
0.0022285;68.9
0.0022175;40.0
0.0022292;40.0
0.002229;40.0
0.0022585;40.0
0.0027651;40.0
0.0021205;40.0
0.002122;40.0
0.0021076;40.0
0.0025677;40.0
0.003409;39.3
0.0022487;39.3
0.0022623;39.3
0.0022174;39.3
0.0021659;39.3
0.0027768;39.3
0.0022348;39.3
0.0037991;30.2
0.0023632;30.2
0.0023383;30.2
0.0095453;30.2
0.0030261;30.2
0.0041569;34.8
0.0022837;34.8
0.0027311;34.8
0.0025114;34.8
0.0040879;34.8
0.0023182;34.8
0.0031498;28.8
0.0031141;28.8
0.0034814;28.8
0.0033672;28.8
0.0023512;28.8
0.0027107;34.9
0.0023883;34.9
0.0024443;34.9
0.0022705;34.9
0.0030167;34.9
0.0032874;38.0
0.0023496;38.0
0.003848;38.0
0.0029264;38.0
0.0036584;38.0
0.0041062;37.3
0.0026223;37.3
0.0038553;37.3
0.0027891;37.3
0.0029605;37.3
0.0025806;37.3
0.0022828;28.7
0.0020687;28.7
0.0041012;28.7
0.0022854;28.7
0.0020555;28.7
0.0031328;28.6
0.0027536;28.6
0.0023946;28.6
0.0024899;28.6
0.0028343;28.6
0.0292644;21.9
0.0036104;21.9
0.002466;21.9
0.0025062;21.9
0.0037527;21.9
0.003625;21.9
0.0028213;83.9
0.0034685;83.9
0.003373;83.9
0.003332;83.9
0.0032631;83.9
0.0022714;83.9
0.0032079;86.5
0.0032942;86.5
0.0021493;86.5
0.002818;86.5
0.0021763;86.5
0.002257;86.5
0.002204;86.5
0.0031386;86.5
0.0022141;86.5
0.0032393;41.5
0.0024343;41.5
0.0020853;41.5
0.0022113;41.5
0.002653;41.5
0.0021792;41.5
0.0021458;41.5
0.0020958;41.5
0.0023226;41.5
0.0023544;39.9
0.0032352;39.9
0.0022901;39.9
0.0021291;39.9
0.0022782;39.9
0.0025825;39.9
0.0024721;39.9
0.0032246;39.9
0.003128;34.5
0.0030236;34.5
0.0026752;34.5
0.0040337;34.5
0.0061671;34.5
0.0035706;66.6
0.0032754;66.6
0.0027449;66.6
0.0030364;66.6
0.0073519;66.6
0.0024326;66.6
0.0028154;52.2
0.0031613;52.2
0.0022646;52.2
0.0035074;52.2
0.002764;52.2
0.0021681;52.2
0.0027508;31.7
0.0025698;31.7
0.0036208;31.7
0.0027016;31.7
0.0031614;31.7
0.0023383;27.8
0.0027988;27.8
0.0032027;27.8
0.002231;27.8
0.0125538;27.8
0.0021576;30.7
0.0034049;30.7
0.0038283;30.7
0.0024716;30.7
0.0020661;30.7
0.002288;28.2
0.0021546;28.2
0.0028805;28.2
0.0021243;28.2
0.002187;28.2
0.002871;28.2
0.0053449;26.8
0.0031116;26.8
0.0020769;26.8
0.002135;26.8
0.0249347;41.7
0.0030521;41.7
0.0044393;41.7
0.0030861;41.7
0.0027703;41.7
0.0043343;41.7
0.0048451;90.7
0.0034442;90.7
0.0022992;90.7
0.002857;90.7
0.0062758;90.7
0.0022322;90.7
0.0024078;90.7
0.0022161;90.7
0.0058432;90.7
0.0030207;52.6
0.0022837;52.6
0.0027149;52.6
0.002055;52.6
0.0020935;52.6
0.0023319;52.6
0.0020824;52.6
0.0033448;52.6
0.0021368;52.6
0.0020793;34.9
0.0023949;34.9
0.0022045;34.9
0.0022035;34.9
0.0025991;34.9
0.0024171;34.9
0.0034739;34.9
0.0028391;34.9
0.0023165;34.9
0.0020601;39.3
0.0021846;39.3
0.0021591;39.3
0.0026999;39.3
0.0022904;39.3
0.0023264;39.3
0.0030705;39.3
0.0023083;32.5
0.0035886;32.5
0.0039841;32.5
0.0023372;32.5
0.0035387;32.5
0.0026732;31.6
0.0025817;31.6
0.0028027;31.6
0.0033485;31.6
0.0026534;31.6
0.0020999;38.8
0.0022839;38.8
0.0029972;38.8
0.003007;38.8
0.0023692;38.8
0.002223;23.7
0.0029553;23.7
0.0033403;23.7
0.0027468;23.7
0.003601;23.7
0.0021964;29.1
0.0023279;29.1
0.0038898;29.1
0.0071273;29.1
0.0127033;29.1
0.0030674;31.9
0.0026678;31.9
0.0045801;31.9
0.0032914;31.9
0.0020962;31.9
0.0023705;31.9
0.002588;33.5
0.002116;33.5
0.0023257;33.5
0.0020898;33.5
0.0028673;33.5
0.0025264;33.5
0.0028232;35.3
0.0029877;35.3
0.0020662;35.3
0.0249387;42.7
0.0033377;42.7
0.0033108;42.7
0.0048582;42.7
0.0035466;42.7
0.0036578;42.7
0.0029865;84.0
0.0023151;84.0
0.0034269;84.0
0.0034002;84.0
0.0035304;84.0
0.002105;84.0
0.0042729;75.8
0.0031056;75.8
0.0022982;75.8
0.0030263;75.8
0.0021164;75.8
0.0026408;75.8
0.002279;75.8
0.0023679;75.8
0.0023402;75.8
0.0022396;42.8
0.0020545;42.8
0.0022988;42.8
0.0020829;42.8
0.0022667;42.8
0.0025765;42.8
0.0022055;42.8
0.002303;42.8
0.0022174;42.8
0.0038499;40.7
0.002867;40.7
0.0025782;40.7
0.0023548;40.7
0.0024215;40.7
0.0021526;40.7
0.002141;40.7
0.0020203;40.7
0.0030219;35.4
0.0021685;35.4
0.0033477;35.4
0.0026052;35.4
0.0028635;35.4
0.0031899;37.8
0.0030447;37.8
0.0022028;37.8
0.0024289;37.8
0.0033058;37.8
0.0028868;37.8
0.0028107;30.8
0.0073289;30.8
0.0023;30.8
0.0032788;30.8
0.0029873;30.8
0.0021633;30.8
0.0020516;31.9
0.0022411;31.9
0.0047871;31.9
0.0030958;31.9
0.002596;31.9
0.0031886;32.3
0.0031334;32.3
0.0023967;32.3
0.0038448;32.3
0.0021049;32.3
0.0021989;31.6
0.003866;31.6
0.0027439;31.6
0.0022273;31.6
0.0019631;31.6
0.0021404;31.6
0.0020358;28.4
0.0030905;28.4
0.0020627;28.4
0.0029284;28.4
0.0040509;28.4
0.0028509;28.9
0.0029596;28.9
0.0021898;28.9
0.002385;28.9
0.0235763;33.7
0.0028692;33.7
0.0032494;33.7
0.0034691;33.7
0.0032748;33.7
0.0022041;82.3
0.0029814;82.3
0.0042713;82.3
0.0031483;82.3
0.0042708;82.3
0.0077463;86.7
0.0032242;86.7
0.0077415;86.7
0.0024113;86.7
0.0055965;86.7
0.0032499;86.7
0.0043754;86.7
0.0035114;86.7
0.0034604;71.3
0.0024452;71.3
0.0024165;71.3
0.0030747;71.3
0.0034609;71.3
0.0024259;71.3
0.002571;71.3
0.0022142;71.3
0.0027872;71.3
0.0020112;52.2
0.0022743;52.2
0.0021564;52.2
0.0021822;52.2
0.0023134;52.2
0.0034792;52.2
0.0026315;52.2
0.0034454;52.2
0.002793;60.1
0.0022363;60.1
0.0028513;60.1
0.0020785;60.1
0.0020332;60.1
0.0023231;60.1
0.0020947;60.1
0.0032171;60.1
0.0023399;60.1
0.0020853;44.5
0.0021526;44.5
0.0027357;44.5
0.0030966;44.5
0.0032222;44.5
0.0031458;44.5
0.0022256;44.5
0.0028821;41.6
0.0089447;41.6
0.0020726;41.6
0.0036669;41.6
0.0023203;41.6
0.0026529;41.6
0.0029507;42.6
0.0028502;42.6
0.0035711;42.6
0.0028978;42.6
0.0027214;42.6
0.0027323;43.6
0.004037;43.6
0.0155904;43.6
0.0020841;43.6
0.002037;43.6
0.0040768;35.3
0.0020164;35.3
0.0021097;35.3
0.0032042;35.3
0.0022153;35.3
0.0029052;24.2
0.0024877;24.2
0.0043725;24.2
0.0025117;24.2
0.0021221;24.2
0.0021406;55.2
0.002612;55.2
0.0022057;55.2
0.0293047;57.9
0.0034709;57.9
0.0024539;57.9
0.002851;57.9
0.0021856;57.9
0.0075038;57.9
0.0031364;88.4
0.0033056;88.4
0.0030555;88.4
0.0030528;88.4
0.0028601;93.7
0.0023398;93.7
0.002873;93.7
0.0025328;93.7
0.0021871;93.7
0.002977;93.7
0.0022723;93.7
0.0026213;56.0
0.0020973;56.0
0.0020925;56.0
0.0024466;56.0
0.0021471;56.0
0.00395;56.0
0.002569;56.0
0.002195;56.0
0.0036082;59.1
0.0030165;59.1
0.0041453;59.1
0.0029663;59.1
0.0020092;59.1
0.0031059;59.1
0.0021846;59.1
0.0020861;59.1
0.0020756;58.4
0.0026859;58.4
0.0021258;58.4
0.0021116;58.4
0.0021112;58.4
0.0023487;58.4
0.0027433;58.4
0.0020955;58.4
0.0023475;58.4
0.0026729;46.1
0.0019982;46.1
0.0020614;46.1
0.0037705;46.1
0.0023441;46.1
0.0021429;46.1
0.0032207;46.1
0.0020861;36.4
0.0026864;36.4
0.0027235;36.4
0.0032782;36.4
0.0028531;36.4
0.0026065;34.4
0.0021289;34.4
0.0028963;34.4
0.0034316;34.4
0.0031501;34.4
0.0032098;24.1
0.0020606;24.1
0.0034994;24.1
0.0026855;24.1
0.0028243;24.1
0.0027564;28.5
0.0019817;28.5
0.0051312;28.5
0.0027884;28.5
0.0026805;28.5
0.0021776;28.5
0.0025457;25.7
0.0021883;25.7
0.0028189;25.7
0.0023202;25.7
0.002752;25.7
0.002596;26.9
0.0032112;26.9
0.0020991;26.9
0.0027534;26.9
0.0021371;26.9
